beneficiary_id,project_id,country,region,aid_type,distribution_date,amount_usd,age,gender,household_size
B10596,P119,Tanzania,Mombasa,Water & Sanitation,2023-05-09,136.51,76.0,Male,1
B11268,P178,Ethiopia,Mombasa,Medical Support,2023-01-01,113.22,16.0,Male,7
B10802,P144,South Sudan,Kisumu,Medical Support,2023-03-21,154.81,21.0,Female,3
B12153,P134,Uganda,Kisumu,Cash Transfer,2023-12-02,-50.0,28.0,Female,3
B11117,P110,Tanzania,Addis Ababa,Education Grant,2023-06-22,147.12,75.0,Male,4
B12738,P120,Uganda,Juba,Water & Sanitation,2023-11-08,227.71,44.0,Male,10
B10440,P124,South Sudan,Dar es Salaam,Education Grant,2023-10-10,169.2,31.0,Female,8
B10508,P162,South Sudan,Kampala,Cash Transfer,2023-11-28,152.43,19.0,Male,1
B10076,P123,Uganda,Kampala,Food Aid,2024-01-12,154.35,32.0,Female,1
B11945,P101,Uganda,Kisumu,Education Grant,2023-02-14,131.52,75.0,Female,6
B10649,P180,Kenya,Kisumu,Water & Sanitation,2023-09-19,184.81,63.0,Male,4
B10522,P100,Uganda,Nairobi,Education Grant,2023-05-15,116.87,31.0,Male,7
B12915,P111,Ethiopia,Kisumu,Water & Sanitation,2024-08-22,242.43,59.0,Male,3
B12179,P105,Ethiopia,Kisumu,Medical Support,2024-06-08,150.34,21.0,Male,5
B11840,P197,Tanzania,Kampala,Water & Sanitation,2024-11-17,143.57,7.0,Female,8
B10654,P141,South Sudan,Kisumu,Water & Sanitation,2024-03-12,278.67,42.0,Female,2
B11207,P185,Uganda,Dar es Salaam,Education Grant,2024-10-02,116.85,70.0,Male,2
B11575,P118,Kenya,Mombasa,Medical Support,2023-11-22,148.22,25.0,Male,9
B12488,P141,Uganda,Mombasa,Medical Support,2023-10-13,151.27,29.0,Female,10
B11688,P112,Uganda,Dar es Salaam,Water & Sanitation,2023-08-19,164.16,35.0,Female,9
B10630,P101,Uganda,Nairobi,Medical Support,2023-11-19,65.38,75.0,Male,1
B12582,P183,Tanzania,Kisumu,Food Aid,2023-09-28,147.34,64.0,Male,3
B11543,P193,Kenya,Kampala,Water & Sanitation,2024-09-13,127.15,61.0,Male,4
B12614,P197,Uganda,Dar es Salaam,Water & Sanitation,2024-06-25,179.94,42.0,M,11
B10482,P100,Uganda,Mombasa,Cash Transfer,2024-02-02,69.68,25.0,Male,3
B12295,P165,Uganda,Nairobi,Food Aid,2024-05-08,176.13,28.0,Female,9
B12597,P128,Tanzania,Juba,Cash Transfer,2024-04-04,160.56,40.0,female,10
B12581,P129,Tanzania,Nairobi,Medical Support,2023-04-16,169.46,22.0,Female,11
B11117,P110,Tanzania,Addis Ababa,Education Grant,2023-06-22,147.12,75.0,Male,4
B10438,P124,Uganda,Dar es Salaam,Food Aid,2024-01-29,64.83,65.0,Male,2
B11754,P150,Uganda,Nairobi,Water & Sanitation,2024-09-20,175.56,66.0,Female,7
B11867,P115,Tanzania,Dar es Salaam,Cash Transfer,2023-05-02,206.34,22.0,male,7
B11577,P154,South Sudan,Dar es Salaam,Medical Support,2024-05-13,208.24,35.0,Female,1
B10856,P187,Kenya,Mombasa,Water & Sanitation,2024-09-03,108.38,29.0,Female,7
B12148,P116,Tanzania,Mombasa,Water & Sanitation,2024-03-09,1000.0,53.0,Female,1
B10166,P184,Tanzania,Juba,Water & Sanitation,2023-01-29,191.1,39.0,Female,7
B10059,P193,Ethiopia,Kampala,Water & Sanitation,2023-05-06,198.78,38.0,Male,8
B10611,P141,Ethiopia,Nairobi,Cash Transfer,2023-02-03,147.22,,Female,11
B10530,P173,Kenya,Kisumu,Water & Sanitation,2023-10-10,181.93,47.0,Male,6
B11744,P195,Uganda,Nairobi,Medical Support,2024-03-25,103.63,55.0,Female,7
B10049,P147,Uganda,Dar es Salaam,Food Aid,2023-01-24,61.85,67.0,Female,8
B11547,P122,South Sudan,Kampala,Education Grant,2024-06-09,165.09,49.0,Female,7
B11322,P142,Ethiopia,Kisumu,Education Grant,2024-11-11,146.48,25.0,Female,9
B10858,P147,South Sudan,Dar es Salaam,Water & Sanitation,2023-10-19,122.39,22.0,Male,10
B11727,P180,South Sudan,Dar es Salaam,Water & Sanitation,2024-09-12,190.4,10.0,Female,6
B10048,P138,Ethiopia,Dar es Salaam,Education Grant,2023-06-08,167.18,63.0,Male,2
B10719,P175,Kenya,Mombasa,Education Grant,2024-02-21,147.15,53.0,Male,1
B12001,P118,Uganda,Kisumu,Water & Sanitation,2024-06-28,142.77,22.0,Male,5
B12389,P155,Kenya,Kisumu,Cash Transfer,2024-12-23,201.76,39.0,Male,3
B12263,P164,Ethiopia,Dar es Salaam,Water & Sanitation,2024-06-21,96.45,58.0,Female,9
B11190,P123,Tanzania,Nairobi,Cash Transfer,2024-02-10,155.27,32.0,Female,5
B10632,P164,South Sudan,Kisumu,Water & Sanitation,2023-01-08,142.1,64.0,Male,10
B11326,P151,Uganda,Dar es Salaam,Water & Sanitation,2024-10-17,103.03,32.0,Male,1
B12144,P176,Kenya,Kampala,Water & Sanitation,2024-07-04,138.84,27.0,Female,2
B11133,P155,Uganda,Juba,Water & Sanitation,2024-02-22,172.68,25.0,Male,2
B11316,P193,Tanzania,Mombasa,Education Grant,2024-08-18,96.74,46.0,Female,8
B10025,P166,Tanzania,Nairobi,Water & Sanitation,2023-11-03,155.55,55.0,female,11
B11845,P182,Ethiopia,Nairobi,Medical Support,2024-11-12,98.62,71.0,Male,10
B10219,P120,Ethiopia,Mombasa,Food Aid,2024-09-25,154.09,54.0,Female,8
B11313,P193,Uganda,Mombasa,Water & Sanitation,2024-09-19,177.89,27.0,male,3
B10276,P194,Kenya,Dar es Salaam,Cash Transfer,2023-06-02,159.95,35.0,Male,7
B12174,P107,Ethiopia,Nairobi,Education Grant,2024-02-07,108.24,72.0,Male,3
B12245,P136,Ethiopia,Mombasa,Education Grant,2023-03-04,155.22,71.0,Male,3
B12506,P123,Uganda,Kampala,Education Grant,2023-09-04,297.45,17.0,Male,10
B11023,P187,Kenya,Dar es Salaam,Education Grant,2024-11-18,257.11,57.0,male,1
B11037,P125,Ethiopia,Mombasa,Medical Support,2024-03-10,76.78,73.0,Male,7
B12157,P104,Uganda,Kisumu,Water & Sanitation,2023-01-14,134.11,70.0,male,5
B10361,P146,South Sudan,Nairobi,Cash Transfer,2024-12-13,226.64,,Male,8
B11230,P125,Kenya,Nairobi,Water & Sanitation,2024-04-17,122.13,69.0,female,9
B12946,P149,Ethiopia,Dar es Salaam,Cash Transfer,2024-04-06,154.26,45.0,Male,5
B11777,P190,Uganda,Mombasa,Medical Support,2024-08-14,148.15,78.0,Female,2
B12351,P113,Kenya,Juba,Food Aid,2024-08-31,180.85,75.0,Female,2
B11071,P113,South Sudan,Kampala,Food Aid,2023-11-01,173.85,16.0,Female,1
B11874,P186,Kenya,Addis Ababa,Cash Transfer,2024-05-04,215.52,55.0,Male,8
B12390,P129,Uganda,Dar es Salaam,Food Aid,2024-04-15,57.69,21.0,Female,2
B11885,P125,Uganda,Addis Ababa,Education Grant,2023-07-06,164.01,76.0,Male,2
B11350,P140,Tanzania,Addis Ababa,Medical Support,2024-11-12,91.49,68.0,Female,3
B12648,P191,Tanzania,Mombasa,Cash Transfer,2024-12-24,150.78,19.0,Male,3
B11731,P173,Tanzania,Juba,Cash Transfer,2024-07-19,132.53,66.0,Female,9
B10297,P192,Uganda,Kisumu,Cash Transfer,2023-02-18,165.36,28.0,Male,6
B11216,P104,Ethiopia,Mombasa,Medical Support,2024-05-16,116.33,51.0,Male,6
B10937,P107,Tanzania,Dar es Salaam,Education Grant,2023-04-26,185.42,10.0,Female,4
B10240,P163,South Sudan,Juba,Medical Support,2023-05-17,110.37,71.0,Male,4
B11222,P168,Uganda,Dar es Salaam,Education Grant,2024-05-08,181.69,74.0,Female,9
B10958,P186,Ethiopia,Kampala,Water & Sanitation,2023-03-31,178.49,54.0,Male,3
B10582,P170,Ethiopia,Juba,Education Grant,2024-01-11,181.64,68.0,Male,5
B11211,P116,Uganda,Juba,Education Grant,2023-01-01,115.35,24.0,Male,6
B11234,P103,South Sudan,Dar es Salaam,Food Aid,2024-04-17,109.82,28.0,Male,2
B11557,P136,South Sudan,Kampala,Food Aid,2023-08-10,109.84,17.0,Male,5
B11419,P138,Ethiopia,Nairobi,Medical Support,2023-09-28,175.39,7.0,Female,10
B11709,P123,Tanzania,Mombasa,Food Aid,2023-07-30,101.27,14.0,Male,2
B10350,P119,Tanzania,Kampala,Education Grant,2023-07-17,165.55,22.0,Female,8
B12764,P104,Uganda,Kampala,Food Aid,2024-03-23,162.66,12.0,Male,5
B11251,P198,Kenya,Dar es Salaam,Cash Transfer,2024-06-05,191.68,30.0,Male,8
B10349,P149,Ethiopia,Nairobi,Food Aid,2024-10-14,139.33,57.0,Male,9
B11091,P137,Kenya,Dar es Salaam,Food Aid,2023-06-08,148.14,,Male,1
B11271,P140,Uganda,Kampala,Water & Sanitation,2023-05-25,180.46,52.0,Female,9
B10643,P145,Ethiopia,Kampala,Water & Sanitation,2023-03-06,74.84,20.0,Male,10
B12254,P114,Ethiopia,Mombasa,Cash Transfer,2024-10-07,87.38,55.0,Female,7
B10944,P160,Uganda,Juba,Cash Transfer,2024-11-26,242.33,41.0,Female,10
B11178,P192,South Sudan,Kampala,Water & Sanitation,2023-03-08,100.57,63.0,Female,3
B10657,P106,South Sudan,Kisumu,Water & Sanitation,2024-10-25,148.79,27.0,Female,6
B11956,P165,Kenya,Kisumu,Education Grant,2024-05-19,43.22,40.0,Male,7
B11491,P138,Tanzania,Addis Ababa,Medical Support,2024-07-13,277.91,76.0,Male,3
B12778,P128,Kenya,Juba,Water & Sanitation,2024-09-22,146.91,66.0,Female,5
B12484,P163,Kenya,Addis Ababa,Medical Support,2023-06-24,122.52,48.0,Male,2
B10647,P117,South Sudan,Nairobi,Water & Sanitation,2024-03-06,147.29,10.0,Female,1
B11061,P105,Kenya,Addis Ababa,Education Grant,2024-12-11,7.57,56.0,Male,8
B12678,P126,Kenya,Dar es Salaam,Cash Transfer,2023-11-23,154.77,40.0,Male,9
B11737,P184,Uganda,Mombasa,Water & Sanitation,2023-10-31,96.61,28.0,Male,4
B12246,P101,Uganda,Juba,Education Grant,2024-02-03,105.06,50.0,Male,4
B10538,P184,Kenya,Nairobi,Water & Sanitation,2023-09-25,200.31,8.0,Male,4
B12883,P125,South Sudan,Nairobi,Cash Transfer,2024-02-04,172.88,21.0,Female,6
B12007,P123,Tanzania,Juba,Food Aid,2024-07-07,109.15,60.0,Male,7
B12392,P141,Ethiopia,Juba,Food Aid,2023-10-11,75.17,56.0,Female,10
B11423,P142,South Sudan,Addis Ababa,Education Grant,2024-07-30,108.04,18.0,Female,1
B12541,P114,Ethiopia,Mombasa,Food Aid,2023-07-20,87.07,15.0,Male,8
B12456,P173,South Sudan,Addis Ababa,Food Aid,2023-04-02,121.0,42.0,Male,7
B12834,P152,Uganda,Kampala,Medical Support,2024-09-20,137.83,79.0,Female,3
B10801,P155,South Sudan,Kisumu,Food Aid,2023-08-27,124.2,20.0,Male,5
B10786,P199,Kenya,Mombasa,Medical Support,2024-10-16,191.7,18.0,Female,3
B12713,P140,Uganda,Kisumu,Water & Sanitation,2024-09-29,80.03,10.0,Male,7
B10140,P183,Tanzania,Dar es Salaam,Food Aid,2024-06-24,161.37,29.0,Female,9
B10788,P117,Tanzania,Mombasa,Water & Sanitation,2024-11-18,146.49,67.0,Female,7
B11578,P145,Tanzania,Kisumu,Education Grant,2023-09-13,113.27,25.0,Female,6
B12050,P171,Uganda,Dar es Salaam,Cash Transfer,2024-11-26,191.25,42.0,Male,2
B10714,P101,Tanzania,Kisumu,Cash Transfer,2024-02-08,148.12,35.0,Male,9
B11343,P116,Ethiopia,Dar es Salaam,Cash Transfer,2023-01-31,209.53,7.0,Male,8
B11738,P195,Ethiopia,Kisumu,Medical Support,2023-03-13,197.52,38.0,F,4
B11467,P112,Ethiopia,Kampala,Cash Transfer,2023-02-21,169.73,64.0,Female,3
B11102,P139,Uganda,Kisumu,Education Grant,2024-10-28,254.42,68.0,Male,1
B10618,P154,Kenya,Juba,Water & Sanitation,2023-12-11,174.05,39.0,Male,4
B10406,P132,Kenya,Juba,Education Grant,2024-01-21,96.62,12.0,Female,11
B11188,P137,Kenya,Mombasa,Food Aid,2024-08-26,177.5,14.0,Female,7
B11174,P129,Kenya,Kampala,Food Aid,2023-02-12,112.3,69.0,Male,3
B11097,P158,Kenya,Dar es Salaam,Education Grant,2024-01-18,50.09,66.0,Male,4
B12762,P166,Tanzania,Kampala,Water & Sanitation,2024-09-16,194.77,73.0,Male,4
B12284,P108,Uganda,Juba,Food Aid,2023-07-05,126.78,18.0,Female,7
B10497,P194,Ethiopia,Kisumu,Water & Sanitation,2024-10-07,140.48,72.0,Female,6
B10342,P150,Kenya,Dar es Salaam,Food Aid,2023-11-08,162.25,46.0,Female,2
B11877,P120,South Sudan,Kampala,Education Grant,2024-03-24,139.54,29.0,F,1
B12283,P156,South Sudan,Kampala,Food Aid,2024-07-13,100.94,10.0,Male,11
B10782,P181,South Sudan,Addis Ababa,Medical Support,2024-11-18,169.01,20.0,Male,3
B12826,P178,Uganda,Mombasa,Education Grant,2024-09-15,212.34,25.0,Female,6
B10303,P161,Uganda,Juba,Cash Transfer,2024-01-25,180.52,42.0,Female,8
B12608,P181,Uganda,Kampala,Cash Transfer,2023-10-29,194.85,29.0,Male,2
B10664,P112,South Sudan,Mombasa,Food Aid,2024-06-30,114.36,59.0,Male,8
B12774,P102,Kenya,Nairobi,Education Grant,2023-09-05,125.44,49.0,Male,3
B12922,P149,Kenya,Juba,Education Grant,2024-09-22,140.27,56.0,Male,3
B11462,P165,Tanzania,Dar es Salaam,Water & Sanitation,2023-07-29,139.55,43.0,Male,8
B12203,P107,Tanzania,Mombasa,Cash Transfer,2024-07-18,85.34,41.0,female,11
B10084,P172,Tanzania,Kampala,Food Aid,2024-07-08,109.58,12.0,Male,5
B12230,P193,Ethiopia,Kampala,Cash Transfer,2023-09-18,115.77,76.0,Male,2
B10941,P137,South Sudan,Kisumu,Cash Transfer,2024-07-23,193.62,23.0,Female,3
B10961,P119,Tanzania,Nairobi,Cash Transfer,2024-08-24,216.46,12.0,Female,8
B10841,P100,Tanzania,Kampala,Food Aid,2023-05-29,183.74,65.0,female,4
B11359,P101,Kenya,Kampala,Cash Transfer,2024-02-12,159.17,60.0,Female,5
B12426,P109,Kenya,Kisumu,Cash Transfer,2024-10-24,178.6,68.0,Female,8
B11345,P189,Tanzania,Nairobi,Water & Sanitation,2023-01-11,75.76,21.0,Male,2
B12107,P113,South Sudan,Mombasa,Cash Transfer,2023-02-25,181.92,62.0,Male,7
B10290,P179,Uganda,Addis Ababa,Food Aid,2024-06-26,139.59,23.0,Male,5
B12014,P193,Tanzania,Juba,Food Aid,2023-10-10,191.47,20.0,Male,4
B12215,P101,Kenya,Mombasa,Education Grant,2024-03-26,163.29,76.0,female,5
B10604,P160,Tanzania,Kisumu,Food Aid,2023-11-19,170.67,64.0,Female,1
B12058,P191,Tanzania,Kampala,Cash Transfer,2024-07-12,163.13,34.0,Male,9
B10916,P138,Uganda,Kampala,Water & Sanitation,2023-06-15,180.39,76.0,Male,6
B11269,P154,Uganda,Nairobi,Food Aid,2023-09-28,211.8,66.0,Female,11
B11670,P133,Uganda,Kampala,Cash Transfer,2023-12-18,138.05,64.0,M,8
B12115,P143,Uganda,Nairobi,Cash Transfer,2024-11-21,124.34,37.0,Female,5
B11846,P198,Tanzania,Dar es Salaam,Food Aid,2023-03-20,213.29,17.0,Male,2
B10821,P115,South Sudan,Mombasa,Cash Transfer,2024-03-12,220.47,75.0,Female,4
B12486,P117,Uganda,Juba,Food Aid,2023-10-20,130.64,23.0,Male,9
B11000,P199,Ethiopia,Dar es Salaam,Cash Transfer,2023-04-29,219.97,37.0,Female,5
B12806,P115,Kenya,Kampala,Medical Support,2023-03-09,145.97,19.0,F,11
B10018,P147,South Sudan,Mombasa,Food Aid,2023-09-23,104.6,43.0,Female,5
B11815,P169,Tanzania,Mombasa,Cash Transfer,2024-11-08,105.44,40.0,Female,3
B11239,P178,Kenya,Addis Ababa,Education Grant,2023-12-08,231.42,7.0,female,4
B12465,P102,Kenya,Dar es Salaam,Water & Sanitation,2023-01-04,194.36,54.0,Female,10
B11278,P182,Tanzania,Addis Ababa,Food Aid,2023-12-16,159.6,18.0,Male,1
B11572,P178,Uganda,Kampala,Food Aid,2023-05-24,164.68,14.0,Male,2
B11461,P174,Tanzania,Nairobi,Cash Transfer,2023-10-16,88.79,31.0,Male,7
B11659,P134,Ethiopia,Juba,Cash Transfer,2023-07-17,206.99,79.0,Male,6
B12019,P120,South Sudan,Dar es Salaam,Medical Support,2023-11-26,88.04,50.0,Female,3
B12707,P178,South Sudan,Juba,Cash Transfer,2023-12-29,151.2,47.0,Female,4
B12279,P135,Uganda,Nairobi,Education Grant,2024-12-13,173.13,23.0,Male,11
B10360,P167,Uganda,Juba,Food Aid,2023-10-14,175.97,12.0,Male,1
B12805,P193,Uganda,Juba,Food Aid,2024-08-03,61.19,44.0,F,9
B12935,P175,Ethiopia,Kisumu,Food Aid,2024-02-07,223.63,68.0,Male,8
B11847,P151,South Sudan,Addis Ababa,Education Grant,2023-07-09,106.69,51.0,Female,8
B11601,P104,South Sudan,Mombasa,Cash Transfer,2023-04-25,218.74,49.0,Male,6
B10344,P117,Ethiopia,Addis Ababa,Water & Sanitation,2024-03-22,126.45,18.0,female,2
B10986,P120,Uganda,Kampala,Food Aid,2023-05-25,225.17,19.0,Male,8
B12867,P167,Tanzania,Addis Ababa,Food Aid,2024-09-16,105.67,42.0,Female,1
B11808,P116,Uganda,Nairobi,Education Grant,2023-07-29,70.94,43.0,Male,5
B11352,P173,Kenya,Kampala,Cash Transfer,2024-12-22,177.07,54.0,Female,11
B11937,P182,South Sudan,Kisumu,Cash Transfer,2024-03-12,173.38,10.0,Female,5
B11518,P173,South Sudan,Mombasa,Cash Transfer,2024-09-11,98.79,52.0,Male,10
B11612,P107,Ethiopia,Mombasa,Education Grant,2023-12-21,194.16,57.0,Male,11
B10085,P150,South Sudan,Nairobi,Cash Transfer,2024-07-30,124.91,55.0,Male,9
B12080,P149,Tanzania,Addis Ababa,Water & Sanitation,2024-11-27,150.03,30.0,Male,6
B10668,P187,Tanzania,Mombasa,Medical Support,2023-06-28,17.45,59.0,Female,4
B11014,P154,Kenya,Kampala,Medical Support,2023-02-03,-50.0,39.0,Male,9
B10128,P161,Uganda,Kampala,Water & Sanitation,2023-10-26,154.98,30.0,Male,10
B11912,P171,Uganda,Juba,Water & Sanitation,2024-05-15,181.9,75.0,Male,6
B11177,P154,Uganda,Kisumu,Food Aid,2024-04-09,145.08,14.0,Male,3
B10891,P198,Kenya,Kampala,Cash Transfer,2024-08-07,175.36,39.0,Male,6
B12126,P190,South Sudan,Nairobi,Education Grant,2024-04-02,90.96,28.0,Male,7
B10307,P103,Kenya,Mombasa,Medical Support,2024-05-23,120.42,55.0,Female,7
B10383,P124,Uganda,Juba,Medical Support,2024-02-14,123.71,31.0,Male,7
B11872,P175,Tanzania,Dar es Salaam,Cash Transfer,2024-07-15,134.6,54.0,Male,11
B12719,P101,Ethiopia,Addis Ababa,Food Aid,2023-11-17,156.18,50.0,Female,1
B10426,P154,South Sudan,Kisumu,Medical Support,2023-05-13,101.75,51.0,Male,10
B10494,P103,Uganda,Juba,Medical Support,2024-11-19,226.16,51.0,Male,10
B11602,P190,Tanzania,Juba,Cash Transfer,2024-10-13,1000.0,51.0,Female,4
B12948,P124,Ethiopia,Kisumu,Food Aid,2024-11-17,140.66,51.0,Male,10
B12443,P140,Kenya,Juba,Cash Transfer,2024-03-14,184.49,45.0,Male,10
B12837,P112,Kenya,Kisumu,Cash Transfer,2023-12-19,231.3,62.0,Male,6
B12756,P150,Tanzania,Nairobi,Cash Transfer,2023-03-03,159.75,52.0,Female,5
B10275,P165,Kenya,Mombasa,Food Aid,2024-01-09,173.11,37.0,Male,3
B10489,P151,Kenya,Kisumu,Education Grant,2023-02-02,194.08,47.0,Male,8
B11236,P148,South Sudan,Kampala,Medical Support,2023-07-10,-50.0,66.0,Female,3
B10690,P199,Tanzania,Kisumu,Education Grant,2024-06-17,131.95,46.0,Male,9
B11344,P123,Ethiopia,Dar es Salaam,Cash Transfer,2024-08-17,197.48,14.0,Male,3
B11641,P159,Kenya,Kampala,Medical Support,2023-01-29,220.61,33.0,Female,10
B11220,P117,Ethiopia,Nairobi,Medical Support,2024-05-01,90.62,38.0,Male,2
B12222,P125,Tanzania,Kampala,Cash Transfer,2023-12-27,187.21,60.0,Female,5
B12096,P131,Tanzania,Juba,Education Grant,2024-11-10,183.52,42.0,Male,4
B11058,P198,Uganda,Kisumu,Education Grant,2024-08-14,177.18,11.0,Female,7
B10118,P114,Ethiopia,Nairobi,Food Aid,2023-11-13,207.14,67.0,Male,10
B12132,P122,Tanzania,Juba,Food Aid,2023-11-01,183.64,58.0,Male,5
B11364,P150,Kenya,Dar es Salaam,Food Aid,2023-05-03,209.83,74.0,Female,5
B10281,P192,Kenya,Dar es Salaam,Water & Sanitation,2024-08-16,183.11,38.0,Male,9
B12226,P130,Uganda,Kisumu,Medical Support,2023-05-14,220.98,30.0,Male,1
B12627,P149,Ethiopia,Mombasa,Water & Sanitation,2023-07-20,184.9,42.0,F,6
B12029,P133,Ethiopia,Mombasa,Medical Support,2024-07-29,125.42,16.0,M,9
B11179,P187,South Sudan,Kampala,Cash Transfer,2024-02-13,94.82,59.0,Male,6
B11210,P104,South Sudan,Juba,Food Aid,2023-08-05,87.81,46.0,Female,9
B11716,P193,Uganda,Addis Ababa,Education Grant,2024-07-31,166.6,22.0,Male,1
B11985,P138,Kenya,Kampala,Cash Transfer,2023-01-13,175.65,47.0,Female,3
B10304,P165,Kenya,Kisumu,Water & Sanitation,2023-04-03,148.95,45.0,Male,7
B11883,P169,South Sudan,Kampala,Education Grant,2024-01-25,120.38,54.0,Female,9
B11859,P107,Ethiopia,Juba,Water & Sanitation,2023-04-16,163.02,56.0,Male,11
B11544,P182,Uganda,Mombasa,Medical Support,2023-08-14,119.89,61.0,male,6
B12750,P139,Tanzania,Kampala,Medical Support,2024-02-24,237.77,61.0,Male,7
B11398,P118,Uganda,Kampala,Water & Sanitation,2023-12-03,210.02,72.0,Male,5
B10575,P131,Kenya,Kisumu,Medical Support,2024-08-20,39.44,57.0,Male,1
B11910,P163,Kenya,Kisumu,Water & Sanitation,2023-01-15,236.63,68.0,Female,6
B12590,P150,South Sudan,Juba,Education Grant,2023-01-01,211.87,10.0,Female,4
B12642,P126,Ethiopia,Mombasa,Food Aid,2023-11-16,107.62,6.0,Male,5
B11451,P109,Ethiopia,Kisumu,Water & Sanitation,2024-10-22,235.11,32.0,Female,10
B12584,P185,Tanzania,Addis Ababa,Medical Support,2024-04-25,204.82,28.0,Male,2
B10843,P141,Uganda,Nairobi,Education Grant,2024-12-16,169.12,57.0,Female,3
B11288,P146,Uganda,Addis Ababa,Food Aid,2024-12-24,94.83,36.0,Female,10
B10269,P181,South Sudan,Dar es Salaam,Education Grant,2023-09-30,156.54,79.0,Male,4
B10629,P125,Kenya,Addis Ababa,Cash Transfer,2023-11-12,204.71,52.0,Female,2
B11033,P132,Uganda,Mombasa,Water & Sanitation,2024-10-06,182.36,21.0,Male,9
B10286,P193,Uganda,Addis Ababa,Water & Sanitation,2023-09-29,142.41,,Male,2
B12228,P189,South Sudan,Mombasa,Food Aid,2023-08-20,56.67,12.0,Female,11
B10300,P191,South Sudan,Addis Ababa,Medical Support,2023-08-31,108.55,10.0,Female,7
B11586,P108,Ethiopia,Kisumu,Medical Support,2023-05-14,158.82,49.0,Male,4
B11850,P124,Ethiopia,Kisumu,Education Grant,2023-03-26,117.69,7.0,Female,8
B10065,P106,Tanzania,Mombasa,Education Grant,2024-04-13,217.81,57.0,Male,9
B12845,P137,Kenya,Nairobi,Water & Sanitation,2024-07-24,95.13,66.0,Female,4
B10890,P111,Tanzania,Kampala,Food Aid,2024-09-22,191.02,22.0,Female,5
B11805,P168,Ethiopia,Juba,Education Grant,2023-11-15,70.79,28.0,Male,6
B12687,P194,Tanzania,Kisumu,Food Aid,2024-12-21,73.22,42.0,Male,3
B11385,P106,South Sudan,Nairobi,Cash Transfer,2023-09-30,164.96,40.0,Male,3
B10230,P195,Tanzania,Kisumu,Food Aid,2023-06-14,113.48,13.0,Female,10
B10503,P148,Tanzania,Dar es Salaam,Medical Support,2024-09-19,178.15,34.0,Female,5
B12274,P130,Uganda,Dar es Salaam,Food Aid,2023-07-23,95.64,20.0,Female,4
B12097,P150,Tanzania,Kisumu,Cash Transfer,2024-02-25,96.41,76.0,Male,2
B12960,P168,Kenya,Kampala,Water & Sanitation,2024-12-17,108.77,54.0,Female,4
B12670,P134,Tanzania,Addis Ababa,Cash Transfer,2023-05-24,115.16,44.0,Male,3
B11004,P112,Ethiopia,Dar es Salaam,Food Aid,2024-11-08,184.91,49.0,Male,4
B10836,P103,South Sudan,Dar es Salaam,Water & Sanitation,2023-03-29,227.53,,Female,9
B11576,P134,Ethiopia,Dar es Salaam,Medical Support,2024-08-24,69.24,37.0,Female,7
B10374,P177,Uganda,Juba,Education Grant,2023-02-21,257.66,15.0,Male,1
B12210,P162,Tanzania,Addis Ababa,Water & Sanitation,2023-12-11,87.48,52.0,Female,6
B12127,P178,Kenya,Juba,Water & Sanitation,2023-05-24,205.72,17.0,M,2
B11825,P151,Kenya,Addis Ababa,Medical Support,2024-01-09,172.1,6.0,Female,6
B11842,P130,Tanzania,Nairobi,Education Grant,2023-06-13,122.56,28.0,Female,8
B12906,P195,Tanzania,Dar es Salaam,Water & Sanitation,2023-10-31,129.19,13.0,Female,7
B10751,P133,South Sudan,Kampala,Food Aid,2024-12-31,82.42,6.0,Female,8
B10099,P154,Kenya,Juba,Cash Transfer,2023-06-25,138.27,64.0,Female,4
B11760,P141,South Sudan,Kisumu,Cash Transfer,2024-01-29,232.0,51.0,Male,3
B10866,P122,Uganda,Kampala,Food Aid,2024-09-30,164.29,41.0,Female,10
B10910,P113,Ethiopia,Mombasa,Education Grant,2024-10-14,134.61,72.0,Female,7
B11545,P144,Ethiopia,Dar es Salaam,Cash Transfer,2024-04-27,173.44,79.0,Male,4
B10529,P116,Kenya,Kampala,Food Aid,2023-01-22,104.78,56.0,Male,8
B10636,P161,Ethiopia,Mombasa,Water & Sanitation,2023-04-08,191.16,48.0,Female,2
B10185,P112,Uganda,Juba,Education Grant,2023-03-19,185.7,16.0,Female,9
B11509,P169,Tanzania,Dar es Salaam,Education Grant,2023-03-14,223.88,53.0,Female,3
B11437,P128,South Sudan,Juba,Cash Transfer,2023-12-06,230.37,60.0,Male,2
B10931,P109,South Sudan,Juba,Food Aid,2024-11-20,244.06,30.0,Male,7
B11961,P121,Uganda,Kisumu,Education Grant,2024-02-20,164.28,21.0,Male,8
B12312,P193,Tanzania,Addis Ababa,Medical Support,2023-10-19,161.5,67.0,Female,1
B11429,P190,South Sudan,Dar es Salaam,Water & Sanitation,2023-05-30,136.16,61.0,Female,1
B12418,P172,Kenya,Mombasa,Water & Sanitation,2023-03-31,169.53,21.0,Female,8
B12042,P190,Uganda,Nairobi,Water & Sanitation,2024-01-15,123.8,18.0,M,8
